kic,prot,teff
10614184,19.006,5359
10614725,16.346,5904
10614824,18.221,4579
10614845,7.55,4802
10614852,16.595,5617
10614877,20.401,5232
10614890,0.997,5084
10614972,7.662,5393
10615186,17.228,5508
10615191,15.356,6018
10616140,13.414,5682
10616253,14.943,5533
10616306,4.314,6076
10616450,14.473,5877
10616716,29.086,5011
10616721,4.737,5961
10617164,13.705,5742
10617226,14.935,4881
10617972,11.683,5796
10618078,4.564,6349
10618260,25.425,5700
10618349,3.844,6166
10618456,9.179,4842
10618475,17.385,5106
10618738,12.23,5138
10619321,1.78,6434
10619451,14.679,4958
10619779,24.609,5345
10619800,11.049,6340
10619812,13.287,5205
10620051,12.884,6000
10620179,9.223,5989
10620308,8.141,5431
10620357,25.225,5383
10620780,32.082,5035
10621205,25.28,5505
10621302,13.62,4470
10621718,26.048,5096
10621910,8.441,4843
10621949,14.171,5858
10621981,26.529,5268
10644321,8.493,6046
10644651,20.342,5512
10644942,26.645,5297
10645298,26.822,5063
10645673,20.456,5037
10645991,18.155,5854
10646426,23.838,4601
10646889,5.021,5483
10647576,24.015,6070
10647912,33.704,4820
10649346,22.7,4947
10649355,13.736,4513
10649562,22.114,5224
10651436,24.422,5441
10651523,13.964,5262
10651911,20.561,5654
10651917,22.317,5283
10651972,20.898,5768
10652091,28.076,5421
10652321,19.501,5190
10652379,3.316,6464
10652562,8.192,5198
10652645,21.037,5207
10652804,8.797,6078
10653216,34.411,4842
10655952,20.128,5699
10655953,6.541,6376
10656320,26.407,5332
10656897,11.141,5729
10657112,33.55,5299
10657505,9.535,5925
10657737,24.388,5283
10657799,20.713,5313
10658061,19.224,5983
10658097,14.285,5738
10658197,35.517,4687
10658293,22.24,4915
10658300,19.864,5360
10658474,8.285,6151
10658486,27.643,4664
10658748,16.436,5534
10658860,25.123,5500
10658900,34.511,5779
10659034,15.642,4867
10659591,49.179,5496
10659819,15.88,4996
10661946,32.908,5117
10662090,19.865,4947
10662154,34.85,4945
10662472,8.86,5184
10663298,35.587,4514
10664052,37.742,5038
10664136,31.653,5178
10664219,23.986,5279
10664308,20.567,5689
10664398,26.145,5398
10664549,18.557,5189
10664679,8.891,5553
10665181,17.065,5261
10665228,16.637,5128
10665330,8.363,5147
10665412,10.943,5576
10665561,12.797,5671
10665572,33.241,4888
10666012,3.914,5475
10666141,14.603,5813
10666394,18.328,4996
10666400,33.521,5085
10666425,24.863,4723
10666472,28.283,5242
10666549,21.404,5809
10666868,18.89,5847
10666905,7.91,5386
10666981,31.04,5133
10667229,33.471,5222
10667297,30.715,4986
10667381,10.945,5264
10667595,24.993,5512
10667639,19.661,5206
10667698,32.989,5715
10667933,16.923,5118
10667953,26.767,4836
10668125,9.994,5091
10668298,7.023,6236
10668626,8.88,5648
10668635,33.194,4712
10668646,20.873,5096
10668821,22.92,5012
10669022,17.151,5778
10669067,11.886,5526
10669088,9.867,5924
10669186,23.885,5578
10669199,2.369,6446
10669217,2.809,6408
10669277,21.981,5561
10669580,5.925,6306
10669856,47.516,5504
10669870,19.93,5773
10669962,39.958,4636
10670076,20.669,5759
10670098,17.859,6299
10670221,34.952,5066
10670250,8.088,5982
10670338,2.498,5852
10670348,28.299,5313
10670595,5.459,5813
10670950,27.534,5448
10671153,4.708,6233
10674828,16.214,5632
10675144,10.544,5799
10675180,16.158,5879
10675310,22.081,5592
10675549,23.222,5116
10675860,30.606,4868
10675989,8.7,5616
10676011,4.703,6005
10676216,32.05,5030
10676348,13.392,5483
10676871,20.511,4807
10677191,33.13,4762
10677499,8.316,5670
10677648,23.721,5696
10677675,37.077,5142
10677679,24.204,4872
10677701,10.687,5610
10677763,5.619,6303
10677831,21.0,5776
10677873,20.792,5758
10677883,13.743,5013
10677896,15.888,5295
10677901,11.611,5974
10678053,9.31,5365
10678101,7.3,5709
10678268,7.502,5999
10678359,19.79,4839
10678411,8.181,6086
10678449,3.671,6431
10678644,22.707,4983
10678817,5.999,6280
10678983,8.62,5627
10679010,8.715,5655
10679013,30.43,5105
10679225,19.158,6022
10679227,11.233,5418
10679319,10.471,5983
10679458,8.3,5445
10679484,20.557,5731
10679486,7.921,5582
10679505,5.68,6408
10680149,19.953,5870
10680159,10.359,6133
10680327,4.479,5605
10680625,19.402,5719
10681228,15.581,5910
10681280,18.795,5869
10681475,0.853,5584
10681550,4.536,6213
10681970,15.369,5689
10681980,18.015,5653
10682027,13.302,5480
10682081,21.095,5397
10682594,10.243,5031
10682595,17.784,5199
10683025,14.572,5284
10683367,27.003,5537
10683377,12.148,5631
10683725,13.304,5794
10683871,14.449,5522
10684016,23.826,5225
10684069,21.968,5817
10684148,14.572,5856
10684697,31.377,4814
10684727,16.767,5858
10684895,24.694,5350
10684945,11.804,5469
10685337,16.044,5446
10685372,18.941,5489
10685417,15.568,5152
10685672,18.915,4422
10685814,5.701,5946
10686564,7.296,6019
10686594,4.135,5092
10686809,11.075,4813
10686843,3.272,5593
10687021,0.428,5312
10687164,14.555,5561
10708840,12.841,4557
10709349,12.356,5798
10709524,12.192,5187
10711052,21.009,4820
10711055,7.101,6067
10711297,27.227,5066
10711327,15.744,5940
10711644,14.5,5981
10711756,7.56,5111
10712013,28.439,4951
10712232,30.048,4888
10712388,19.525,4409
10712891,47.784,5160
10712919,21.892,6037
10713355,15.672,5549
10713394,4.711,5592
10714051,3.841,6210
10714205,22.77,5076
10714422,33.808,4519
10716412,10.225,5628
10716466,15.521,4756
10716502,21.286,5430
10716598,23.652,5367
10717090,23.345,5631
10717220,1.451,5489
10717304,31.94,4825
10717540,31.435,4822
10717754,16.969,5836
10717854,23.463,5161
10717860,35.514,4718
10718005,25.941,5039
10718016,13.933,5295
10718216,17.04,5861
10718763,11.158,5189
10718791,8.532,4801
10718853,15.987,5638
10718955,36.446,4708
10718968,26.41,5393
10721574,9.324,5869
10721756,5.795,6246
10721800,37.605,4660
10722215,17.056,4821
10722676,16.821,5900
10722785,6.733,6222
10722884,30.157,5261
10722944,23.289,5600
10722988,14.594,6030
10723262,4.974,5733
10723402,21.992,5406
10723510,17.91,5843
10723598,16.161,5632
10723698,16.848,5482
10723937,20.524,5483
10723948,13.104,5701
10724113,5.977,6284
10724158,19.177,5620
10724977,24.236,5732
10725005,17.468,5138
10726925,27.609,4568
10727024,18.31,5241
10727120,26.308,5420
10727170,15.708,6003
10727227,20.67,5691
10727292,8.142,6220
10727402,10.418,5858
10727571,14.05,5759
10727657,11.914,4417
10727706,15.029,6064
10727731,28.011,4893
10727838,22.085,5284
10727922,11.635,6018
10728072,5.153,5525
10728187,6.683,5643
10729622,10.502,5501
10729876,19.863,4626
10729984,12.755,5503
10730250,6.529,5563
10730270,24.25,5243
10730366,14.403,5260
10730886,12.76,5865
10731086,15.789,5670
10731303,22.013,5264
10731529,8.461,5805
10731790,5.539,5703
10731826,11.911,5571
10732086,3.15,6033
10732231,11.985,5954
10732478,8.953,5843
10732609,13.955,5315
10732845,17.904,5496
10732859,5.741,6087
10732969,23.325,5333
10733216,23.359,4965
10733357,8.527,6020
10733418,21.223,6268
10733513,32.05,4905
10733649,24.381,5211
10733824,8.318,5849
10733905,16.283,5793
10733940,6.146,5628
10734145,7.827,6250
10734307,30.559,5062
10734649,36.668,4920
10734822,30.579,5144
10734977,14.645,5162
10735058,34.5,4725
10735160,19.238,5792
10735250,12.25,6043
10735430,21.042,4947
10735454,18.441,5657
10735701,9.716,6142
10735721,9.22,5505
10735757,2.157,6211
10735869,29.667,5442
10735885,6.257,6164
10736021,27.698,5462
10736397,23.672,5396
10736408,22.379,5614
10736868,6.336,5307
10736875,10.224,6006
10736876,37.894,4765
10736877,27.258,5308
10737010,8.927,5620
10737171,16.291,4821
10737245,10.608,5963
10737290,29.434,4803
10737412,12.935,4726
10737437,16.146,5697
10741848,25.876,4818
10742090,14.6,5707
10742131,0.789,6151
10742164,9.737,5941
10742365,12.763,5948
10742602,5.118,5956
10742639,10.799,6053
10742955,12.71,6138
10742961,17.959,5151
10743019,31.785,4676
10743021,13.255,5322
10743128,6.285,6391
10743191,9.003,5381
10743282,10.912,5912
10743315,7.565,6329
10743904,15.618,5894
10743935,6.99,5013
10743955,9.637,6137
10744084,11.298,5981
10744149,12.341,5751
10744297,14.188,5812
10744309,13.96,5541
10744445,20.126,5046
10744500,3.241,6263
10744575,2.034,6143
10744632,14.74,5843
10744696,25.589,5205
10744752,24.083,4406
10744946,19.971,4426
10745115,14.003,5893
10745334,6.479,6287
10745503,7.197,5310
10745819,21.336,5738
10746136,3.815,6116
10746308,44.515,5455
10746443,19.821,5126
10747044,31.744,5056
10747121,11.072,5862
10747202,1.624,5811
10747610,10.952,6136
10747860,13.912,5108
10748029,2.321,5330
10748104,12.523,4584
10748115,20.244,5175
10748264,24.069,5469
10748312,13.947,5684
10748458,19.078,5074
10748629,12.184,5625
10748828,8.924,5249
10749043,0.265,4966
10749745,35.605,4827
10750109,15.642,5572
10750218,9.41,5967
10750227,10.266,5475
10750270,10.307,5838
10750314,12.466,5471
10750347,2.149,5863
10750362,10.964,5864
10750552,14.677,5776
10750560,21.181,5109
10750636,19.542,5775
10751119,17.516,5198
10751306,25.371,5249
10751370,9.058,5246
10752002,10.517,6222
10752085,6.887,5604
10752318,19.209,6384
10752574,26.533,4910
10753157,6.928,5873
10753181,27.066,5888
10753293,8.181,5568
10753573,25.625,5498
10753811,6.32,5699
10753865,7.132,6011
10754084,6.035,5628
10775748,6.515,6052
10776414,28.331,4940
10776637,8.911,5433
10776854,23.1,5609
10776907,3.656,6114
10777026,22.796,4588
10777127,24.394,6009
10777589,22.768,5987
10777782,9.546,5144
10778586,26.525,5142
10779266,7.512,4542
10779420,21.812,4777
10779586,13.086,4761
10779902,19.659,5561
10780012,17.399,5760
10780026,30.312,5000
10780589,17.192,4602
10782303,23.994,5459
10782640,36.546,4418
10782682,15.315,5917
10782730,19.072,5617
10783243,19.188,5617
10783558,25.835,4716
10783644,19.399,5488
10783671,19.157,5350
10783841,18.885,5881
10783862,18.039,5722
10784429,17.828,5783
10784634,13.793,5299
10784700,23.918,5413
10784840,28.731,4987
10784958,28.352,4850
10784969,11.977,5483
10785271,24.612,5620
10785315,14.347,5532
10785357,46.232,5553
10788476,18.625,4777
10788680,29.864,4816
10788819,20.934,5423
10788836,39.592,5517
10788964,21.545,5316
10789097,7.974,5360
10789266,26.492,4846
10789292,6.97,6028
10789302,6.98,5229
10789700,20.803,5513
10789964,21.895,5574
10790253,10.551,5060
10790351,30.136,5010
10790770,3.331,6149
10790803,19.701,5653
10792737,17.072,5563
10793076,14.39,5079
10793443,7.344,5562
10793589,12.232,6009
10793649,24.297,5245
10793695,24.097,5598
10793697,8.567,6211
10793709,23.901,5238
10793882,9.388,5777
10794024,30.232,5322
10794030,27.692,4869
10794125,27.82,5256
10794253,26.154,4897
10794405,24.315,5479
10794559,14.294,5332
10794845,1.408,6138
10794997,22.837,5223
10795711,13.876,5799
10796302,21.133,5791
10796663,7.305,5336
10796994,21.503,5528
10797067,24.362,5591
10797123,8.902,5481
10797565,22.473,4793
10797685,21.199,5367
10797845,26.247,5565
10797849,2.959,6021
10797860,31.428,4559
10797885,30.967,4911
10798010,19.755,5254
10798205,41.307,5430
10798210,21.648,5114
10798341,5.245,6365
10798734,26.418,4668
10798783,17.91,5841
10799091,6.306,5965
10799128,20.885,5913
10799419,15.483,6230
10799509,20.961,5568
10799567,23.827,4965
10799760,1.794,5146
10799767,1.805,5391
10799881,11.673,6065
10799899,11.044,6051
10799921,11.813,6041
10800335,34.838,4658
10800476,21.632,5706
10800673,10.799,5947
10800957,14.326,5231
10801049,12.167,4451
10801243,39.59,4865
10801344,17.493,5821
10801359,1.17,6440
10801602,10.678,6062
10801647,1.271,5606
10801790,33.44,5142
10801794,5.485,5658
10801814,23.925,5411
10802110,19.347,5200
10802309,1.999,5234
10802316,8.216,6496
10802364,25.471,5395
10802368,11.869,5151
10802420,11.852,5267
10802441,21.766,5258
10802565,17.433,5439
10802568,6.651,6007
10802679,6.823,5407
10802826,14.701,5392
10803109,21.375,5263
10803135,8.422,6048
10803136,22.187,5420
10803385,33.946,5100
10803424,54.217,5324
10803540,18.757,5696
10803628,36.682,4617
10809099,0.908,5775
10809280,40.305,4756
10809345,30.129,5110
10809466,32.811,4592
10809517,3.715,6289
10809623,17.439,5567
10809849,24.388,5389
10810147,24.935,5319
10810700,6.753,5377
10810856,11.548,6015
10811061,6.577,5375
10811078,0.819,5551
10811106,8.862,5774
10811246,19.465,5047
10811316,23.235,5567
10811347,15.711,5077
10811470,19.095,5565
10811515,34.727,4802
10811603,12.479,6200
10811652,24.247,5240
10812485,17.828,5366
10812516,4.22,6213
10812586,11.187,6106
10812783,19.696,5574
10812839,16.623,4871
10812973,16.162,5737
10813002,17.154,5836
10813190,2.741,6374
10813313,12.581,6331
10813357,8.702,6012
10813362,6.988,6158
10813660,9.88,5997
10813718,9.697,5364
10813767,18.417,5268
10814098,12.724,6110
10814274,23.4,5233
10814516,16.661,5852
10814687,8.172,5805
10814706,22.336,5091
10814744,10.963,6113
10815031,19.1,5805
10815246,15.557,5483
10815478,25.147,4971
10815722,34.073,4920
10815729,4.756,5037
10815977,21.593,4987
10815990,10.133,4642
10816089,37.147,4715
10817220,22.651,5533
10817540,15.502,5715
10817651,18.851,5572
10817863,38.037,5293
10817892,27.126,5002
10818583,3.484,5988
10818735,19.951,5679
10818810,6.028,5640
10818847,22.329,5041
10841623,16.557,5018
10841774,18.533,5798
10841846,27.717,4406
10842059,24.47,4671
10842844,27.924,4950
10842918,23.822,4864
10843432,10.657,5436
10843735,13.645,5706
10844451,31.028,4954
10844478,21.867,4695
10844823,12.929,5043
10844862,17.057,5920
10844973,19.954,5520
10845076,20.859,4440
10845333,0.69,5097
10845522,18.116,5440
10845527,37.974,4572
10847118,0.297,5528
10847270,14.861,5408
10847732,0.386,5568
10847736,17.062,4985
10847821,5.67,5744
10847937,25.54,4830
10848064,3.503,6355
10848159,41.225,4666
10848443,2.016,5551
10848507,31.689,4456
10848553,13.565,5587
10848727,20.587,4784
10849316,27.89,4757
10849336,26.2,4646
10849359,30.808,5143
10849464,13.358,5956
10849482,10.211,5292
10849498,27.204,4705
10849524,12.981,5555
10849554,14.001,5540
10849732,13.072,5614
10850061,24.126,5065
10850420,9.249,5638
10850756,22.972,5101
10850835,24.163,4842
10853788,22.349,5347
10853830,17.522,4453
10853859,22.419,5548
10854199,14.28,5692
10854397,5.977,6207
10854499,18.503,5264
10854598,17.129,5012
10854680,28.217,5534
10854941,50.848,5646
10854953,20.038,5166
10854959,17.611,5072
10855042,4.623,5987
10855082,26.575,4795
10855422,14.528,5426
10857220,16.816,5938
10857706,8.812,6396
10857932,23.827,5196
10858030,4.799,4425
10858071,19.899,4872
10858221,10.644,6085
10858258,8.985,5557
10858438,8.664,5247
10858701,1.088,5141
10858868,4.951,5892
10858914,12.799,5201
10858973,33.091,4673
10859551,22.834,5238
10859606,17.033,5857
10859614,26.063,5077
10859854,30.559,5255
10859905,38.477,4950
10860133,12.516,6010
10860740,22.963,4485
10861064,19.799,5109
10861194,1.277,5106
10861301,20.595,5711
10861325,24.047,4478
10861961,20.068,5321
10862017,32.03,5068
10862061,15.728,5395
10862283,19.394,5352
10862293,17.18,5844
10862362,30.702,5252
10862531,4.622,5703
10862542,31.387,5629
10862613,25.045,5255
10862669,6.363,5637
10862902,12.341,5039
10863146,8.57,6268
10863158,5.35,5497
10863638,26.047,5574
10863931,17.504,5852
10864099,12.881,5037
10864215,5.303,6223
10864267,17.967,5727
10864340,28.387,5530
10864577,32.643,4813
10864581,6.038,5426
10864696,12.904,5877
10864718,27.882,4676
10864939,28.474,4894
10865206,2.423,4474
10865307,10.667,5735
10865459,26.996,5311
10865652,26.845,5395
10865801,2.398,6400
10865898,16.166,4842
10866193,30.476,4790
10866710,18.563,5841
10866819,22.381,6183
10866943,21.901,5007
10866969,22.115,5175
10872817,25.983,5502
10872864,13.585,5930
10873079,24.228,5287
10873626,12.918,5598
10873689,9.016,4870
10873697,14.659,6144
10874032,2.32,6347
10874056,13.573,5675
10874218,7.663,5725
10874258,27.187,4617
10874277,14.369,5261
10874281,12.72,6112
10874295,16.933,5793
10874613,56.652,5343
10874820,2.948,6019
10874875,18.88,6133
10874973,10.822,5076
10875152,13.903,5383
10875733,23.516,5872
10875935,15.484,6068
10875996,17.575,5691
10876218,27.191,4584
10876390,31.792,4787
10876391,13.532,4961
10876483,25.287,5439
10876718,7.54,5820
10876737,10.528,5635
10876934,14.874,5900
10876938,7.306,5548
10877084,10.057,5785
10877367,2.199,6393
10877598,16.839,5435
10877632,13.788,5991
10877669,17.795,5689
10877742,3.275,6090
10877819,9.844,5298
10878099,13.491,5901
10878191,10.658,6067
10878230,14.813,5645
10878271,12.181,6050
10879174,12.182,5940
10879189,17.507,5168
10879247,25.519,4989
10879314,38.931,5243
10879436,18.236,5389
10879451,2.03,6415
10879492,8.155,4973
10879637,28.164,5203
10879667,0.556,6144
10879850,1.986,5791
10879899,3.423,6127
10879901,13.592,5416
10879981,17.276,5363
10880041,1.496,6288
10880090,30.29,4510
10880111,24.092,5548
10880154,10.774,5625
10880291,12.048,5584
10880522,7.391,5742
10880782,5.398,6170
10881053,11.255,4627
10881151,9.168,4805
10881388,20.28,4769
10902995,25.166,5494
10903079,29.189,4783
10903099,14.94,4568
10903807,23.577,4986
10903948,14.169,4664
10904082,25.001,5422
10904269,31.805,5263
10904293,12.424,5441
10904339,11.379,5906
10904343,3.063,6456
10904363,16.377,5454
10904491,8.921,4888
10904581,22.706,5417
10904619,41.123,4405
10904661,24.064,5086
10905040,33.558,4938
10905098,15.034,5987
10905173,7.495,5034
10905591,22.155,5299
10905800,17.105,4666
10905873,11.167,5374
10905926,21.86,5466
10907126,26.554,5428
10907381,5.407,5675
10907438,14.911,5952
10907474,27.044,4771
10907568,16.684,5882
10907954,36.851,4407
10908173,37.179,4665
10908190,11.199,4614
10908262,20.566,5669
10908345,28.63,4966
10908772,47.64,5148
10908779,30.726,5079
10909098,5.486,6152
10909100,10.256,5165
10909105,13.917,5224
10909674,10.39,6070
10909724,7.771,6101
10909875,6.336,5954
10909987,20.746,5736
10910208,12.307,5576
10910221,23.946,5586
10910367,35.544,4885
10910381,22.01,4838
10910440,9.474,4852
10910862,22.549,5260
10910898,20.811,5510
10911093,17.202,6066
10913658,22.252,5590
10913705,13.116,4853
10913758,6.397,5381
10913762,6.387,5214
10913911,21.112,5073
10913968,13.811,5663
10914006,17.137,5837
10914244,28.046,4696
10914268,9.356,5786
10914339,8.786,5558
10916554,17.91,5426
10916688,35.55,4644
10916765,20.403,6164
10916827,3.842,5122
10917136,25.452,5405
10917186,19.364,5024
10917348,24.95,4805
10917374,10.078,5335
10917584,21.362,5489
10917770,37.216,5066
10917907,4.382,5164
10917964,7.316,6260
10917985,28.434,5305
10918025,17.309,5270
10918030,20.771,5520
10918041,10.594,5684
10918380,20.185,5367
10918580,2.062,6031
10918584,23.871,4633
10918687,24.052,4986
10918699,13.301,5185
10918763,7.741,6203
10918794,14.602,5892
10919040,36.893,4865
10919112,15.824,5739
10919230,14.68,4737
10919310,1.32,5272
10919411,14.927,5898
10920086,3.216,6478
10920218,24.092,4431
10920297,28.003,4707
10920360,13.588,6014
10920626,18.271,5836
10920742,14.6,6030
10920804,18.915,4503
10920814,38.262,4659
10920889,25.441,5093
10921073,29.609,5222
10921192,2.54,6355
10921242,1.765,5868
10921306,7.532,6197
10921460,26.181,4603
10921468,30.373,4752
10921573,6.115,5602
10921625,17.945,5861
10921733,6.448,6306
10921825,16.649,4861
10921889,28.849,5312
10921964,8.288,5098
10922036,8.96,6165
10922101,39.995,5490
10922107,35.719,4746
10922247,3.774,5474
10922428,29.925,4971
10922482,1.992,5572
10922538,23.998,5420
10922599,26.826,5442
10922610,11.789,6274
10922615,16.309,5430
10922692,23.652,5470
